RowID,OrderID,OrderDate,ShipDate,CustomerName,CustomerID,TotalCost,Frequency
1079,US-2015-103905,2015-07-14,2015-07-20,Arthur Wiediger,AW-10930,68.2,2
1080,CA-2016-129854,2016-08-22,2016-08-26,Roger Barcio,RB-19705,16.52,1
1081,CA-2015-125556,2015-11-14,2015-11-16,Maris LaWare,ML-17410,876.73,2
1082,CA-2017-162313,2017-11-27,2017-11-30,Victoria Brennan,VB-21745,167.292,1
1083,CA-2018-107874,2018-11-21,2018-11-25,Scott Williamson,SW-20275,27.42,1
1084,CA-2018-129378,2018-10-01,2018-10-02,Neola Schneider,NS-18505,413.79,4
1085,CA-2015-151953,2015-09-20,2015-09-25,Dorothy Badders,DB-13555,2.816,1
1086,CA-2018-130841,2018-07-28,2018-08-01,Matt Hagelstein,MH-17620,1170.56,3
1087,CA-2016-131884,2016-12-06,2016-12-06,Dennis Kane,DK-13375,594.01,3
1088,CA-2018-121909,2018-07-31,2018-08-05,Erin Ashbrook,EA-14035,54.816,1
1089,CA-2017-106383,2017-03-19,2017-03-21,Bobby Trafton,BT-11440,72.294,1
1090,CA-2018-130771,2018-07-29,2018-08-03,Laura Armstrong,LA-16780,127.69,2
1091,CA-2017-139157,2017-10-01,2017-10-05,Greg Matthias,GM-14680,330.588,1
1092,CA-2015-128055,2015-03-31,2015-04-05,Alex Avila,AA-10315,726.55,2
1093,CA-2018-157091,2018-06-26,2018-07-01,Denny Blanton,DB-13405,526.45,1
1094,CA-2018-132122,2018-07-09,2018-07-14,John Huston,JH-15820,228.92,1
1095,CA-2016-123232,2016-12-14,2016-12-16,Doug Jacobs,DJ-13630,319.968,1
1096,CA-2018-104066,2018-12-05,2018-12-10,Quincy Jones,QJ-19255,205.03,1
1097,CA-2016-145849,2016-09-15,2016-09-17,Carol Triggs,CT-11995,215.18,2
1098,CA-2017-122322,2017-07-15,2017-07-21,Rick Huthwaite,RH-19510,44.4,1
1099,CA-2018-166849,2018-04-20,2018-04-26,Sanjit Jacobs,SJ-20125,44.4,1
1100,CA-2017-146633,2017-11-15,2017-11-17,Toby Gnade,TG-21310,1054.93,2
1101,US-2017-126893,2017-11-26,2017-12-01,Carol Triggs,CT-11995,494.982,1
1102,CA-2018-103380,2018-11-21,2018-11-25,Barry Franz,BF-11005,739.74,5
1103,CA-2016-116092,2016-02-15,2016-02-18,Justin MacKendrick,JM-16195,627.48,5
1104,CA-2017-117849,2017-04-15,2017-04-17,Julie Kriz,JK-16120,143.7,1
1105,CA-2016-169201,2016-09-28,2016-10-01,Henry Goldwyn,HG-14965,86.82,2
1106,CA-2017-164091,2017-09-17,2017-09-22,Laura Armstrong,LA-16780,547.33,2
1107,CA-2018-105214,2018-06-16,2018-06-19,Troy Staebel,TS-21610,1231.5,2
1108,CA-2016-117611,2016-11-08,2016-11-10,Maria Zettner,MZ-17335,376.97,2
1109,US-2016-137960,2016-12-18,2016-12-18,Mitch Webber,MW-18220,166.24,1
1110,CA-2018-122994,2018-02-06,2018-02-09,Mark Van Huff,MV-17485,359.97,1
1111,CA-2017-131065,2017-11-14,2017-11-16,Allen Armold,AA-10375,513.52,3
1112,CA-2018-149146,2018-10-12,2018-10-12,Sean Miller,SM-20320,7.968,1
1113,CA-2018-137470,2018-09-17,2018-09-17,Tom Prescott,TP-21415,12.96,1
1114,CA-2018-105480,2018-12-20,2018-12-26,Dean Katz,DK-13225,13.46,2
1115,CA-2018-164917,2018-12-02,2018-12-07,Michael Kennedy,MK-17905,47.96,1
1116,CA-2016-102036,2016-09-21,2016-09-27,Chad Sievert,CS-12130,199.74,1
1117,CA-2016-142944,2016-03-06,2016-03-11,John Lucas,JL-15850,1555.24,2
1118,CA-2015-157882,2015-10-03,2015-10-08,Allen Rosenblatt,AR-10405,265.78,2
1119,CA-2015-104283,2015-06-27,2015-07-01,Liz MacKendrick,LM-17065,616.14,3
1120,CA-2018-142622,2018-10-30,2018-11-02,Jim Karlsson,JK-15625,911.82,3
1121,CA-2017-132143,2017-09-03,2017-09-05,Filia McAdams,FM-14215,48.16,1
1122,CA-2016-153108,2016-03-05,2016-03-09,Sarah Foster,SF-20200,84.61,2
1123,CA-2017-112676,2017-05-05,2017-05-08,Patrick Jones,PJ-18835,14.352,1
1124,CA-2018-165687,2018-11-17,2018-11-23,Christine Sundaresam,CS-12355,35.04,1
1125,US-2018-112928,2018-06-01,2018-06-05,Barry Blumstein,BB-10990,17.48,1
1126,CA-2018-143343,2018-06-10,2018-06-13,Ben Wallace,BW-11200,16.4,1
1127,CA-2018-115154,2018-01-08,2018-01-11,Ricardo Sperren,RS-19420,892.98,1
1128,CA-2016-149342,2016-04-20,2016-04-25,Theresa Swint,TS-21160,896.31,3
1129,CA-2016-130995,2016-11-01,2016-11-06,Quincy Jones,QJ-19255,4.95,1
1130,CA-2018-127929,2018-12-23,2018-12-27,Filia McAdams,FM-14215,181.95,1
1131,CA-2016-113145,2016-11-01,2016-11-05,Valerie Dominguez,VD-21670,2220.06,5
1132,CA-2015-162362,2015-11-14,2015-11-18,Jeremy Lonsdale,JL-15505,24.24,2
1133,CA-2017-106558,2017-01-17,2017-01-21,Dionis Lloyd,DL-13495,316.0,1
1134,CA-2018-157931,2018-09-17,2018-09-22,Meg O'Connel,MO-17800,830.24,2
1135,CA-2017-115574,2017-12-23,2017-12-24,Ben Peterman,BP-11185,141.372,1
1136,CA-2016-160794,2016-08-06,2016-08-08,Michael Stewart,MS-17980,27.216,1
1137,CA-2018-116225,2018-11-05,2018-11-09,Susan Vittorini,SV-20935,390.75,1
1138,US-2018-120418,2018-06-11,2018-06-12,Becky Castell,BC-11125,668.74,5
1139,CA-2018-122035,2018-07-20,2018-07-25,Elizabeth Moffitt,EM-13825,1107.68,6
1140,CA-2016-117828,2016-12-23,2016-12-26,Bradley Drucker,BD-11500,194.32,1
1141,CA-2018-165491,2018-03-20,2018-03-24,Helen Wasserman,HW-14935,265.93,1
1142,CA-2016-109470,2016-12-31,2017-01-03,Karen Carlisle,KC-16255,596.48,4
1143,CA-2016-105102,2016-09-15,2016-09-19,Brendan Murry,BM-11575,139.22,3
1144,CA-2018-138422,2018-09-23,2018-09-26,Kristina Nunn,KN-16705,14.352,1
1145,US-2016-147739,2016-12-25,2016-12-29,Justin Deggeller,JD-16150,547.136,1
1146,CA-2017-155187,2017-09-24,2017-09-26,Laura Armstrong,LA-16780,83.66,2
1147,CA-2018-169285,2018-03-21,2018-03-25,Robert Waldorf,RW-19690,283.18,2
1148,CA-2015-140886,2015-09-30,2015-10-04,Kelly Williams,KW-16570,69.216,1
1149,CA-2018-152695,2018-12-10,2018-12-10,Chris Cortes,CC-12220,437.65,2
1150,CA-2015-110639,2015-08-23,2015-08-23,Rick Hansen,RH-19495,71.84,2
1151,CA-2015-121727,2015-08-19,2015-08-24,Jim Karlsson,JK-15625,10.72,1
1152,CA-2017-137736,2017-11-10,2017-11-15,Debra Catini,DC-13285,41.86,1
1153,US-2015-143231,2015-12-31,2016-01-03,Gary Mitchum,GM-14455,177.17,2
1154,US-2015-155894,2015-07-26,2015-07-30,Carl Ludwig,CL-11890,123.552,1
1155,CA-2017-119025,2017-02-22,2017-02-28,Paul Van Hugh,PV-18985,490.32,1
1156,CA-2017-159373,2017-03-13,2017-03-18,Liz Thompson,LT-17110,628.94,3
1157,CA-2018-109701,2018-12-02,2018-12-03,Alice McCarthy,AM-10360,178.89,5
1158,CA-2016-111514,2016-08-31,2016-09-02,Scott Cohen,SC-20260,1966.56,4
1159,US-2015-148838,2015-03-17,2015-03-21,Christine Phan,CP-12340,3455.13,5
1160,CA-2018-136497,2018-04-16,2018-04-20,Roy Französisch,RF-19840,13.71,1
1161,US-2017-108637,2017-03-13,2017-03-18,Adam Bellavance,AB-10060,334.2,3
1162,CA-2015-102295,2015-11-24,2015-11-26,Erica Hackney,EH-13990,120.712,1
1163,CA-2018-123659,2018-02-10,2018-02-13,Michael Nguyen,MN-17935,23.12,1
1164,US-2017-129469,2017-09-23,2017-09-27,Kelly Lampkin,KL-16555,537.62,2
1165,CA-2018-155152,2018-07-07,2018-07-09,Michael Paige,MP-17965,252.0,1
1166,CA-2017-159940,2017-07-07,2017-07-11,Barry Französisch,BF-11020,339.98,4
1167,CA-2018-119669,2018-01-24,2018-01-30,Theone Pippenger,TP-21130,5.67,1
1168,US-2015-164616,2015-08-19,2015-08-21,Maxwell Schwartz,MS-17770,85.96,2
1169,CA-2016-148628,2016-12-06,2016-12-11,Katherine Murray,KM-16375,32.75,1
1170,CA-2017-118052,2017-05-06,2017-05-10,Brad Eason,BE-11455,111.49,3
1171,US-2018-117534,2018-03-25,2018-03-26,Christina VanderZanden,CV-12295,1069.13,5
1172,CA-2016-145065,2016-12-12,2016-12-15,Dennis Kane,DK-13375,32.31,2
1173,US-2016-127040,2016-12-06,2016-12-10,Speros Goranitis,SG-20605,1782.17,4
1174,CA-2017-128111,2017-03-17,2017-03-23,Christine Sundaresam,CS-12355,39.68,1
1175,CA-2016-137897,2016-11-14,2016-11-19,Patrick Jones,PJ-18835,134.5,3
1176,CA-2018-169264,2018-08-14,2018-08-16,Nora Preis,NP-18700,22.44,2
1177,CA-2018-147361,2018-09-09,2018-09-15,Sean Braxton,SB-20290,685.26,2
1178,CA-2018-145877,2018-04-01,2018-04-04,Adam Shillingsburg,AS-10090,122.6,2
1179,US-2017-110170,2017-09-27,2017-10-03,Harry Marie,HM-14860,956.6648,1
1180,CA-2018-108574,2018-10-07,2018-10-11,Mike Gockenbach,MG-18145,1324.57,3
1181,CA-2018-144589,2018-01-20,2018-01-25,Tamara Manning,TM-21010,384.18,2
1182,CA-2018-155985,2018-03-23,2018-03-25,Bill Eplett,BE-11335,211.84,1
1183,CA-2015-162684,2015-08-01,2015-08-06,Ann Steele,AS-10630,5.68,1
1184,CA-2016-142041,2016-06-07,2016-06-09,Eleni McCrary,EM-13810,7.52,1
1185,CA-2015-151295,2015-11-12,2015-11-16,Joseph Airdo,JA-15970,641.02,2
1186,CA-2017-156300,2017-12-29,2018-01-02,Troy Blackwell,TB-21595,754.45,1
1187,CA-2016-146087,2016-07-06,2016-07-11,Paul Prost,PP-18955,301.96,1
1188,CA-2018-168655,2018-10-12,2018-10-18,Michelle Lonsdale,ML-18040,674.87,2
1189,CA-2017-107202,2017-05-21,2017-05-28,Linda Cazamias,LC-16930,2396.4,1
1190,CA-2018-159597,2018-11-09,2018-11-14,Matt Collister,MC-17590,163.55,2
1191,CA-2017-155551,2017-04-18,2017-04-23,Clay Rozendal,CR-12580,240.04,2
1192,US-2018-147669,2018-12-25,2018-12-30,Susan Vittorini,SV-20935,484.32,4
1193,CA-2017-169922,2017-06-11,2017-06-17,Mary Zewe,MZ-17515,22.16,3
1194,CA-2018-100748,2018-05-13,2018-05-20,Ross Baird,RB-19795,58.48,1
1195,CA-2018-129805,2018-12-28,2019-01-02,Harry Marie,HM-14860,7.4,1
1196,CA-2015-148586,2015-03-25,2015-04-01,Annie Zypern,AZ-10750,366.786,1
1197,US-2018-112613,2018-05-28,2018-06-01,Jonathan Howell,JH-15910,54.368,1
1198,CA-2016-154746,2016-11-14,2016-11-17,Patrick Jones,PJ-18835,860.07,2
1199,CA-2018-140053,2018-07-03,2018-07-10,Christina Anderson,CA-12265,545.85,1
1200,CA-2015-164210,2015-11-18,2015-11-20,Pierre Wener,PW-19240,181.79,2
1201,CA-2018-139948,2018-07-17,2018-07-22,Shaun Weien,SW-20455,7.904,1
1202,CA-2017-146934,2017-05-22,2017-05-27,Art Ferguson,AF-10870,1562.09,6
1203,CA-2016-100573,2016-09-25,2016-10-01,Anne McFarland,AM-10705,17.48,1
1204,CA-2017-119165,2017-10-31,2017-11-06,Bill Donatelli,BD-11320,492.835,1
1205,CA-2016-128027,2016-09-14,2016-09-17,Christopher Martinez,CM-12385,269.49,1
1206,CA-2017-140207,2017-11-05,2017-11-10,Christopher Schild,CS-12400,29.12,1
1207,CA-2018-140949,2018-03-17,2018-03-22,Denny Blanton,DB-13405,496.63,9
1208,CA-2018-138548,2018-08-15,2018-08-21,James Galang,JG-15160,97.84,1
1209,CA-2016-142419,2016-07-11,2016-07-13,Shahid Collister,SC-20380,128.32,2
1210,CA-2018-148691,2018-12-03,2018-12-09,Chuck Sachs,CS-12460,238.68,4
1211,CA-2018-128755,2018-05-04,2018-05-08,Mike Kennedy,MK-18160,629.86,4
1212,US-2017-135923,2017-01-22,2017-01-28,Carlos Meador,CM-11935,530.27,3
1213,CA-2017-114972,2017-11-03,2017-11-06,Phillip Flathmann,PF-19225,1489.72,4
1214,CA-2018-102750,2018-09-04,2018-09-08,Greg Maxwell,GM-14695,1322.352,1
1215,CA-2015-145212,2015-09-13,2015-09-19,Dan Campbell,DC-12850,5.46,1
1216,CA-2018-141992,2018-06-19,2018-06-25,Frank Olsen,FO-14305,164.77,2
1217,CA-2018-147956,2018-12-24,2018-12-31,Alan Hwang,AH-10210,1003.62,1
1218,CA-2018-126067,2018-08-28,2018-09-03,Kristina Nunn,KN-16705,1278.16,4
1219,CA-2016-104514,2016-01-02,2016-01-04,Claudia Bergmann,CB-12535,115.4,3
1220,CA-2016-141040,2016-10-09,2016-10-13,Tim Brockman,TB-21250,655.88,2
1221,CA-2015-113579,2015-12-13,2015-12-15,Katherine Ducich,KD-16345,90.24,1
1222,CA-2015-144624,2015-11-19,2015-11-23,John Murray,JM-15865,4548.81,1
1223,CA-2017-146206,2017-09-10,2017-09-14,Kean Thornton,KT-16480,1020.89,2
1224,CA-2015-136644,2015-06-16,2015-06-22,Sonia Cooley,SC-20575,647.84,1
1225,CA-2016-122371,2016-09-26,2016-10-01,Bryan Spruell,BS-11800,188.63,2
1226,CA-2017-126935,2017-05-19,2017-05-24,Bill Tyler,BT-11395,9.584,1
1227,US-2018-133781,2018-06-22,2018-06-23,Dan Campbell,DC-12850,37.608,1
1228,CA-2018-131618,2018-06-17,2018-06-20,Luke Schmidt,LS-17200,23.89,3
1229,CA-2017-149482,2017-11-14,2017-11-19,Ralph Ritter,RR-19315,7.38,1
1230,CA-2015-143917,2015-07-25,2015-07-27,Ken Lonsdale,KL-16645,8319.29,3
1231,CA-2016-120397,2016-07-02,2016-07-02,Richard Bierner,RB-19435,32.784,1
1232,CA-2018-163902,2018-03-02,2018-03-08,Maribeth Yedwab,MY-17380,676.72,2
1233,CA-2017-136812,2017-11-18,2017-11-23,Arthur Wiediger,AW-10930,1117.92,1
1234,CA-2016-102722,2016-04-18,2016-04-19,Kelly Williams,KW-16570,106.5,1
1235,CA-2018-155089,2018-12-02,2018-12-06,Daniel Byrd,DB-12910,45.66,1
1236,CA-2017-124506,2017-11-11,2017-11-17,Brenda Bowman,BB-11545,143.96,2
1237,CA-2015-106572,2015-09-05,2015-09-10,Nora Preis,NP-18700,264.32,1
1238,CA-2015-128888,2015-11-15,2015-11-22,Peter Bühler,PB-19105,604.656,1
1239,CA-2018-123134,2018-05-02,2018-05-07,Dorothy Wardle,DW-13585,129.93,1
1240,CA-2017-124352,2017-10-15,2017-10-21,Cynthia Delaney,CD-12790,1058.27,6
1241,CA-2016-124541,2016-04-06,2016-04-10,Thomas Thornton,TT-21220,92.06,5
1242,CA-2015-108707,2015-10-24,2015-10-29,Daniel Byrd,DB-12910,10.368,1
1243,CA-2015-111500,2015-08-17,2015-08-21,Don Jones,DJ-13510,484.79,4
1244,US-2018-117723,2018-08-15,2018-08-18,Dionis Lloyd,DL-13495,1801.632,1
1245,CA-2016-143238,2016-09-06,2016-09-08,Lori Olson,LO-17170,46.32,1
1246,CA-2016-168746,2016-01-27,2016-01-29,Seth Vernon,SV-20365,769.33,3
1247,CA-2016-113404,2016-07-16,2016-07-16,Eleni McCrary,EM-13810,2048.86,2
1248,CA-2017-144792,2017-04-30,2017-05-04,Ken Dana,KD-16615,111.888,1
1249,CA-2015-164385,2015-09-26,2015-10-01,Nicole Brennan,NB-18580,143.952,1
1250,US-2017-114174,2017-09-08,2017-09-14,Anne Pryor,AP-10720,188.7,2
1251,CA-2018-108070,2018-04-16,2018-04-20,Joel Eaton,JE-15745,308.75,2
1252,US-2016-128090,2016-08-16,2016-08-22,John Murray,JM-15865,2200.32,4
1253,CA-2018-101042,2018-11-19,2018-11-23,Adrian Barton,AB-10105,843.84,2
1254,CA-2017-155439,2017-09-14,2017-09-18,Parhena Norris,PN-18775,25.92,1
1255,CA-2017-118626,2017-08-15,2017-08-20,John Castell,JC-15775,705.544,1
1256,CA-2016-111458,2016-09-26,2016-09-30,Philip Fox,PF-19165,50.0,1
1257,US-2017-126844,2017-10-08,2017-10-14,Bart Watters,BW-11110,51.712,1
1258,US-2016-112508,2016-03-24,2016-03-30,Ben Peterman,BP-11185,6.992,1
1259,CA-2016-147788,2016-05-31,2016-06-04,Tamara Manning,TM-21010,1745.71,3
1260,CA-2016-144288,2016-12-25,2016-12-31,Maria Bertelson,MB-17305,19.58,2
1261,CA-2016-110632,2016-03-17,2016-03-22,Harold Ryan,HR-14830,48.84,2
1262,CA-2018-109589,2018-12-21,2018-12-24,Brian Derr,BD-11635,71.0,1
1263,CA-2018-123967,2018-11-01,2018-11-03,Sarah Foster,SF-20200,2690.74,2
1264,CA-2018-148929,2018-09-07,2018-09-11,Stefania Perrino,SP-20620,478.08,1
1265,CA-2018-134404,2018-12-27,2018-12-27,Dan Reichenbach,DR-12880,177.64,2
1266,CA-2018-109778,2018-07-16,2018-07-21,Valerie Mitchum,VM-21685,2.912,1
1267,CA-2017-155845,2017-08-12,2017-08-15,Chris McAfee,CM-12235,1399.944,1
1268,CA-2018-145128,2018-07-09,2018-07-14,Sean Miller,SM-20320,526.45,1
1269,CA-2015-129091,2015-11-22,2015-11-27,Ruben Ausman,RA-19885,1022.61,4
1270,US-2015-155502,2015-01-26,2015-01-31,Shirley Daniels,SD-20485,944.61,7
1271,CA-2016-121041,2016-11-03,2016-11-10,Chris Selesnick,CS-12250,6.608,1
1272,CA-2018-131695,2018-06-30,2018-07-06,Ralph Arnett,RA-19285,270.8,2
1273,CA-2017-137729,2017-05-05,2017-05-09,Barry Franz,BF-11005,252.15,2
1274,US-2017-115455,2017-09-08,2017-09-14,Sanjit Engle,SE-20110,615.61,2
1275,CA-2018-128300,2018-11-24,2018-11-26,Roland Schwarz,RS-19765,406.94,2
1276,CA-2018-149048,2018-05-13,2018-05-17,Brian Moss,BM-11650,2229.18,5
1277,CA-2018-108553,2018-04-23,2018-04-29,Sally Knutson,SK-19990,244.65,2
1278,CA-2017-165848,2017-06-04,2017-06-04,Edward Nazzal,EN-13780,1562.69,4
1279,CA-2015-112718,2015-12-16,2015-12-21,Kean Nguyen,KN-16450,1.167,1
1280,CA-2017-154053,2017-03-04,2017-03-10,Michael Granlund,MG-17890,16.99,1
1281,CA-2015-127446,2015-11-25,2015-11-30,Matt Collister,MC-17590,1273.62,6
1282,CA-2017-137204,2017-04-28,2017-05-05,Bill Overfelt,BO-11350,41.568,1
1283,CA-2015-147298,2015-04-26,2015-05-03,Aleksandra Gannaway,AG-10300,248.57,2
1284,CA-2018-147942,2018-04-01,2018-04-05,Maribeth Schnelling,MS-17365,127.46,2
1285,CA-2018-115931,2018-12-22,2018-12-26,Jim Mitchum,JM-15655,126.98,4
1286,CA-2015-164861,2015-12-03,2015-12-06,Matthew Clasen,MC-17635,25.92,1
1287,CA-2018-127180,2018-10-22,2018-10-24,Tom Ashbrook,TA-21385,13716.46,4
1288,US-2018-165344,2018-11-13,2018-11-15,Sean Braxton,SB-20290,725.08,3
1289,CA-2016-168186,2016-09-10,2016-09-15,Aimee Bixby,AB-10150,14.94,1
1290,US-2018-110604,2018-05-15,2018-05-20,Jason Fortune-,JF-15295,303.54,3
1291,CA-2016-116750,2016-07-05,2016-07-10,Barbara Fisher,BF-10975,12.16,2
1292,CA-2016-162369,2016-08-15,2016-08-19,Tim Taslimi,TT-21265,323.1,1
1293,CA-2018-108441,2018-06-12,2018-06-18,Sarah Bern,SB-20170,954.55,4
1294,CA-2016-169740,2016-02-20,2016-02-25,Liz MacKendrick,LM-17065,29.99,1
1295,CA-2017-124051,2017-12-29,2017-12-30,Kelly Andreada,KA-16525,186.048,1
1296,CA-2017-149111,2017-04-17,2017-04-21,Ben Ferrer,BF-11170,55.42,2
1297,CA-2015-131002,2015-09-07,2015-09-12,Tom Boeckenhauer,TB-21400,1040.19,5
1298,US-2017-146794,2017-09-26,2017-10-01,Sally Hughsby,SH-19975,424.9575,1
1299,CA-2018-112515,2018-09-17,2018-09-21,Alan Schoenberger,AS-10225,1782.1,7
1300,CA-2017-150343,2017-08-16,2017-08-20,Pete Kriz,PK-19075,10.86,1
1301,CA-2016-135538,2016-12-24,2016-12-28,Harold Ryan,HR-14830,883.84,1
1302,CA-2018-123372,2018-11-28,2018-12-02,Deirdre Greer,DG-13300,2059.85,2
1303,CA-2018-159604,2018-04-14,2018-04-15,Craig Leslie,CL-12700,8.76,1
1304,CA-2017-164784,2017-05-01,2017-05-04,Herbert Flentye,HF-14995,377.34,3
1305,CA-2017-111794,2017-10-01,2017-10-01,Hunter Glantz,HG-15025,107.86,2
1306,US-2016-139759,2016-08-25,2016-08-30,Nancy Lomonaco,NL-18310,146.74,2
1307,CA-2015-126403,2015-09-09,2015-09-12,Rick Reed,RR-19525,2304.37,4
1308,CA-2018-136875,2018-12-03,2018-12-03,Toby Carlisle,TC-21295,166.44,1
1309,CA-2018-132185,2018-11-27,2018-12-02,Doug Bickford,DB-13615,52.34,2
1310,US-2015-160780,2015-06-21,2015-06-21,Stewart Visinsky,SV-20785,36.25,2
1311,CA-2018-127026,2018-01-21,2018-01-27,Mick Hernandez,MH-18115,1239.83,5
1312,CA-2018-137085,2018-06-29,2018-07-06,Carol Triggs,CT-11995,312.552,1
1313,CA-2017-133123,2017-09-06,2017-09-11,Karl Braun,KB-16315,99.16,2
1314,US-2017-128195,2017-08-04,2017-08-05,Ralph Arnett,RA-19285,3.98,1
1315,CA-2016-153220,2016-11-12,2016-11-14,Yoseph Carroll,YC-21895,15.7,1
1316,CA-2015-123064,2015-06-30,2015-07-02,Russell Applegate,RA-19915,5.248,1
1317,CA-2018-156412,2018-12-04,2018-12-08,Charles McCrossin,CM-12160,5.346,1
1318,US-2017-144211,2017-08-28,2017-09-02,Chad Sievert,CS-12130,124.06,2
1319,CA-2017-138079,2017-01-22,2017-01-28,Anthony Johnson,AJ-10795,109.9,1
1320,CA-2015-143182,2015-10-15,2015-10-20,Dan Lawera,DL-12865,15.384,1
1321,CA-2017-161662,2017-02-07,2017-02-09,Bobby Elias,BE-11410,30.352,1
1322,CA-2015-145317,2015-03-18,2015-03-23,Sean Miller,SM-20320,23661.24,7
1323,CA-2015-143413,2015-05-24,2015-05-30,Resi Pölking,RP-19390,116.28,1
1324,CA-2018-156818,2018-07-11,2018-07-13,Joy Daniels,JD-16015,132.6,1
1325,CA-2018-155873,2018-06-16,2018-06-21,Alejandro Ballentine,AB-10255,228.28,3
1326,CA-2016-121797,2016-01-30,2016-02-06,Charles Crestani,CC-12145,2147.34,2
1327,US-2016-120572,2016-12-11,2016-12-15,Gary Hwang,GH-14425,12.828,1
1328,CA-2018-132430,2018-10-09,2018-10-11,Cathy Prescott,CP-12085,45.888,1
1329,CA-2018-146031,2018-07-29,2018-08-01,Gary McGarr,GM-14440,60.12,1
1330,CA-2015-110100,2015-04-25,2015-04-29,Lena Creighton,LC-16885,302.376,1
1331,CA-2016-103723,2016-12-01,2016-12-06,Beth Thompson,BT-11305,13.9,1
1332,CA-2015-127187,2015-12-04,2015-12-08,Cathy Prescott,CP-12085,129.98,1
1333,CA-2018-128475,2018-08-26,2018-09-01,Steve Carroll,SC-20680,71.98,1
1334,CA-2015-100006,2015-09-07,2015-09-13,Dennis Kane,DK-13375,377.97,1
1335,CA-2018-144827,2018-12-21,2018-12-27,Sanjit Engle,SE-20110,124.36,1
1336,CA-2015-110030,2015-12-06,2015-12-08,Luke Foster,LF-17185,23.976,1
1337,CA-2015-121286,2015-11-04,2015-11-08,Odella Nelson,ON-18715,66.62,2
1338,CA-2017-164735,2017-04-14,2017-04-19,Tom Boeckenhauer,TB-21400,81.2,1
1339,CA-2015-153479,2015-10-04,2015-10-08,David Flashing,DF-13135,110.1,2
1340,CA-2018-149888,2018-11-07,2018-11-13,Emily Phan,EP-13915,710.32,2
1341,CA-2018-119193,2018-12-22,2018-12-24,Sally Knutson,SK-19990,631.6,2
1342,CA-2018-104801,2018-02-13,2018-02-19,Fred Harton,FH-14350,914.12,3
1343,CA-2015-107594,2015-07-02,2015-07-06,Eric Hoffmann,EH-13945,79.56,2
1344,CA-2016-129770,2016-02-21,2016-02-23,Joe Elijah,JE-15715,49.12,1
1345,CA-2016-115798,2016-11-13,2016-11-19,Ken Lonsdale,KL-16645,810.2,4
1346,CA-2018-122707,2018-04-16,2018-04-18,Edward Becker,EB-13750,503.22,2
1347,CA-2017-165015,2017-02-25,2017-02-27,Bruce Degenhardt,BD-11725,46.72,1
1348,CA-2015-149244,2015-11-04,2015-11-08,MaryBeth Skach,MS-17530,35.34,1
1349,CA-2016-140144,2016-06-20,2016-06-25,Stewart Carmichael,SC-20770,383.62,2
1350,CA-2018-163321,2018-08-07,2018-08-11,Fred McMath,FM-14380,79.992,1
1351,CA-2015-155887,2015-05-12,2015-05-17,Kean Thornton,KT-16480,700.056,1
1352,US-2016-165449,2016-11-22,2016-11-26,Anne Pryor,AP-10720,27.168,1
1353,CA-2016-110247,2016-12-04,2016-12-08,Ritsa Hightower,RH-19555,8.226,1
1354,US-2015-141257,2015-06-08,2015-06-14,Carlos Soltero,CS-11950,585.552,1
1355,CA-2015-154669,2015-08-08,2015-08-11,Tamara Manning,TM-21010,423.28,1
1356,CA-2015-158029,2015-05-26,2015-05-30,Herbert Flentye,HF-14995,225.296,1
1357,CA-2016-155306,2016-04-17,2016-04-21,George Ashbrook,GA-14515,2572.5,5
1358,CA-2017-127775,2017-06-11,2017-06-13,Erica Smith,ES-14020,239.97,1
1359,CA-2017-146171,2017-03-11,2017-03-15,Julie Prescott,JP-16135,558.24,2
1360,CA-2015-129574,2015-05-26,2015-05-29,Dean percer,Dp-13240,48.4,1
1361,CA-2018-126536,2018-10-12,2018-10-14,Neil Knudson,NK-18490,102.83,2
1362,CA-2018-165757,2018-06-22,2018-06-28,Paul Lucas,PL-18925,50.42,3
1363,CA-2018-167752,2018-01-15,2018-01-18,Robert Waldorf,RW-19690,1958.54,2
1364,US-2016-122140,2016-04-02,2016-04-07,Michael Oakman,MO-17950,130.29,3
1365,CA-2017-163986,2017-09-03,2017-09-10,Jennifer Jackson,JJ-15445,54.5,1
1366,CA-2018-158967,2018-12-10,2018-12-12,Brian Thompson,BT-11680,19.104,1
1367,CA-2017-131576,2017-11-22,2017-11-26,Rob Dowd,RD-19585,49.44,1
1368,CA-2018-143455,2018-11-11,2018-11-18,Max Ludwig,ML-17755,10.368,1
1369,CA-2017-144729,2017-10-21,2017-10-25,Joel Eaton,JE-15745,154.44,1
1370,CA-2016-127019,2016-12-21,2016-12-25,Elpida Rittenbach,ER-13855,60.984,1
1371,CA-2016-138534,2016-07-17,2016-07-19,Jessica Myrick,JM-15535,195.466,1
1372,CA-2018-108322,2018-04-30,2018-05-05,Saphhira Shifley,SS-20140,26.06,2
1373,CA-2018-167668,2018-05-06,2018-05-08,Toby Carlisle,TC-21295,59.2,1
1374,CA-2018-146724,2018-11-20,2018-11-27,Hunter Glantz,HG-15025,22.0,1
1375,CA-2017-139878,2017-11-11,2017-11-16,Lisa DeCherney,LD-17005,257.98,1
1376,US-2017-106677,2017-11-05,2017-11-10,Alejandro Savely,AS-10285,23.988,1
1377,CA-2017-116974,2017-10-09,2017-10-15,Michael Paige,MP-17965,23.976,1
